"metabolite","AIC","Estimate","Std. Error","z value","Pr(>|z|)","qOrFDR"
"X227.1277_4.41","-2495.78133094189","-2.89168124633354e-05","1.43802752655968e-05","-2.01086640757954","0.0443395694301535",0.264291764241151
"X228.1228_3.9","-2566.74459223824","6.47117775190663e-06","1.42007783478669e-05","0.455691765154454","0.6486116444689",0.812912276263174
"X215.1253_2.6","-1403.74241369107","-5.50894927084533e-05","3.53282216191012e-05","-1.55936218081998","0.118910682168349",0.400068384006401
"X331.2086_3.91","-2239.10002875685","-1.14187591520527e-06","2.27625457587573e-05","-0.050164684007981","0.959991154182696",0.983845532604911
"X437.7531_0.54","-1493.35426828044","3.96246156972848e-05","7.86057827108708e-05","0.50409288389167","0.614196107311939",0.793379192863485
"X151.0638_3.89","-2461.32452949367","1.23641027688721e-05","1.86397833395985e-05","0.663317944399369","0.507126946346016",0.734380800695454
"X291.1951_5.56","-1411.9770071465","-2.4053016922194e-05","3.95757438230103e-05","-0.607771695454755","0.543338904354819",0.757067185912986
"X443.2572_3.58","-1563.73933298599","8.61738628331931e-05","0.000126567713671392","0.680851856555822","0.495965233676569",0.734380800695454
"X362.2219_3.75","-2082.45174250166","-1.41692717319562e-05","1.38343885204456e-05","-1.02420657848489","0.305737712204589",0.596503732316685
"X148.0519_3.14","-1909.92699752979","-6.31546541730646e-06","1.06570744619005e-05","-0.592607796809949","0.55344365996703",0.760357260608061
"X436.7745_3.92","-1902.83016570048","1.53181396289446e-05","1.32899201335349e-05","1.15261336975922","0.249069113099355",0.541796892575321
"X489.3142_4.03","-1807.97289565345","8.87480189917268e-06","1.33486211563108e-05","0.664847836735331","0.506147822444947",0.734380800695454
"X261.0369_0.27","-842.623557779756","6.64292822309712e-06","1.39587996569596e-05","0.475895376848186","0.634148916003482",0.806117408498108
"X503.3063_3.33","-1984.06139182664","-2.06472857234025e-05","1.47958134131569e-05","-1.39548162354104","0.162870652504525",0.451352022957131
"X416.2851_2.91","-2245.35986693411","-1.79220089735719e-05","1.26455007772455e-05","-1.41726368051956","0.15640584965461",0.446832493033317
"X175.0383_3.9","-2376.13581012275","-6.173612587649e-06","1.84769847270059e-05","-0.334124462343992","0.738285641512602",0.863019410598277
