"metabolite","AIC","Estimate","Std. Error","z value","Pr(>|z|)","qOrFDR"
"X160.1332_0.33","-337.363672416965","-0.00257592731422443","0.0011287252429526","-2.28215620259023","0.0224801198204934",0.150101397541058
"X478.2927_6.32","-1112.28048543366","-8.37498730003156e-05","9.8137436249514e-05","-0.853393732310083","0.393440996083097",0.65268932678918
"X76.0763_0.3","-905.168856063401","-0.00117670854244687","0.00108886759396334","-1.08067183647537","0.279843115227782",0.567460355944031
"X153.0658_0.57","-876.631535077831","-0.00070697923725718","0.000536458982980718","-1.31786261333346","0.18754964308742",0.460648246179628
"X510.3555_7.2","-1163.4348855222","0.000527396699815248","0.000216020129996652","2.44142386093102","0.01462947287125",0.129944503149861
"X482.324_6.45","-1246.70918543295","0.000135245862482603","7.22484764400997e-05","1.87195452619314","0.0612128949876745",0.23805014717429
"X524.2994_6.81","-845.187453354965","0.000119788117225143","0.000116771308810239","1.02583518542048","0.30496927792897",0.588906191862839
"X134.0189_0.27","-1295.54696755483","-9.06291357569855e-05","4.08959707384628e-05","-2.21608960786322","0.0266853658281791",0.16866831240515
"X219.0828_0.26","-834.056920428732","2.5563886527387e-05","4.69967703983763e-05","0.543949856781439","0.586475978997688",0.765902033509336
"X146.1176_0.31","-1375.58858030039","0.000230768189230348","0.000111526334715628","2.0691811473834","0.0385290911466905",0.210125362298676
"X482.3241_7.15","-1077.70582023916","-0.000431178759521119","0.000156760206674974","-2.75056258642938","0.00594930255174861",0.0793240340233148
"X219.0265_0.28","-1336.16618999472","0.000542514870103037","0.000209826614399457","2.5855388824519","0.00972269059196347",0.0972269059196347
"X446.8874_0.25","-1388.01580186668","0.000127916206191386","0.000144930787626452","0.882602021877368","0.377451335772053",0.646445876445844
"X480.3084_6.68","-1141.8099964962","-9.48247200784042e-05","6.08074436245369e-05","-1.55942618906842","0.118895541786143",0.357965072044302
"X191.0767_0.25","-1197.41762623924","-2.76877855011732e-05","5.58665349174519e-05","-0.49560592118492","0.620172474383415",0.796220942708731
"X169.0583_0.29","-1380.67632766605","0.000281893692823016","0.000228801050176736","1.232047198233","0.217931453731985",0.500170549548818
"X106.9509_0.25","-1428.73888110349","-6.79175494754589e-06","0.000153113914625704","-0.0443575292562322","0.964619415047935",0.982157949866988
"X107.0495_0.63","-829.300227566283","-7.14997464935632e-05","2.93930592058081e-05","-2.43253844361443","0.0149933997751819",0.129944503149861
"X174.938_0.25","-1499.66798966843","3.57638268854887e-05","0.000109631987787734","0.326217079587516","0.744260119968537",0.87486842081362
"X167.0835_0.63","-694.507254868568","-5.38374528355564e-05","2.66699703746565e-05","-2.01865439215921","0.043523153428747",0.218834142056861
"X337.1669_8.03","-897.359606941047","-7.83742873243047e-05","3.66583795847011e-05","-2.13796376741685","0.0325196840420153",0.187358614294161
"X232.1542_0.88","-709.865084008721","-0.00289205237133375","0.00155339080629426","-1.86176740561055","0.0626358827152382",0.240247221373516
"X178.0587_0.28","-450.856015492218","-2.70491717997685e-05","3.46021941008594e-05","-0.781718399732828","0.434380085857937",0.679477229274985
"X164.93_0.31","-990.143330764341","5.67892700329108e-05","0.000119325854347386","0.475917564919198","0.634133107943025",0.796220942708731
"X1013.6534_6.82","-1371.7119642748","7.18002994384555e-05","3.47879560189457e-05","2.06394130771445","0.0390232815697542",0.210125362298676
"X296.1458_6.81","-925.792502951866","-1.76845759671599e-05","5.17430427912811e-05","-0.341776884643124","0.732518806557835",0.87486842081362
